FID_,WZ11CD,POINT_X,POINT_Y,All_categ,km0_2,km2_5,km5_10,km10_20,km20_30,km30_40,km40_60,km60_over,home_work,Not_fixed,Total_km,Average_km
,E33047755,361687.690000000000000,180648.054999999990000,350,46,12,34,10,5,2,3,2,101,135,991.100000000000020,8.699999999999999
,E33047752,370696.701999999990000,181079.679000000000000,562,133,48,48,30,6,0,0,2,138,157,1372.099999999999900,5.100000000000000
,E33047753,370974.300999999980000,181162.750999999990000,332,63,13,11,12,1,1,0,2,104,125,602.600000000000020,5.900000000000000
,E33047548,360319.955000000020000,167466.340000000000000,735,109,53,53,58,20,8,7,10,185,232,3978.199999999999800,12.500000000000000
,E33047750,366424.038000000000000,181891.128999999990000,267,47,27,28,10,0,1,0,0,103,51,496.100000000000020,4.400000000000000
,E33047549,360487.961000000010000,168087.486000000000000,326,51,27,37,19,6,1,2,1,80,102,1039.800000000000000,7.200000000000000
,E33047751,367349.525000000020000,181426.196000000000000,449,91,39,55,24,3,2,3,4,149,79,1741.500000000000000,7.900000000000000
,E33047759,365168.365999999980000,181274.367000000000000,312,46,58,87,25,4,8,2,3,39,40,1881.800000000000000,8.100000000000000
,E33045536,353633.939000000010000,179828.247999999990000,268,7,49,69,84,19,12,24,2,2,0,4092.800000000000200,15.400000000000000
,E33045537,353091.966000000010000,178451.859000000000000,594,67,50,210,150,49,17,22,21,4,4,9716.200000000000700,16.600000000000001
,E33045534,352446.740999999980000,178351.541000000000000,282,35,28,67,78,20,14,7,33,0,0,9501.399999999999600,33.700000000000003
,E33045535,352465.213999999980000,178466.413000000000000,458,50,29,92,140,42,36,22,47,0,0,11181.500000000000000,24.399999999999999
,E33045532,352437.250999999990000,177944.560999999990000,646,72,62,161,213,52,23,32,16,5,10,9628.399999999999600,15.300000000000001
,E33045533,352145.007999999970000,178172.415000000010000,291,34,24,66,92,26,12,15,8,5,9,4632.399999999999600,16.699999999999999
,E33045530,352245.969999999970000,180321.068000000000000,386,0,64,73,143,45,28,11,22,0,0,7896.300000000000200,20.500000000000000
,E33045531,351571.300999999980000,178689.500000000000000,246,8,40,34,85,30,16,14,16,1,2,5403.800000000000200,22.199999999999999
,E33045706,369838.085000000020000,183355.144000000000000,218,38,50,28,47,6,11,14,7,10,7,2974.300000000000200,14.800000000000001
,E33045707,369623.054999999990000,182922.500999999990000,329,37,64,59,89,21,20,8,16,9,6,6101.899999999999600,19.399999999999999
,E33045704,370121.240999999980000,182995.617000000000000,220,31,37,50,61,14,8,9,10,0,0,3383.800000000000200,15.400000000000000
,E33045705,370113.918999999990000,183306.864999999990000,1360,277,309,252,380,52,23,26,41,0,0,17577.200000000001000,12.900000000000000
,E33045702,364754.712000000000000,173909.934000000010000,436,231,93,65,19,15,6,0,5,1,1,2486.000000000000000,5.700000000000000
,E33045703,370216.803000000010000,183773.595999999990000,243,44,56,45,62,16,3,2,1,11,3,2007.700000000000000,8.800000000000001
,E33045538,352987.538999999990000,178224.388000000010000,478,66,45,123,134,59,11,24,14,2,0,8316.700000000000700,17.500000000000000
,E33045700,365760.451999999990000,182174.815999999990000,217,44,40,46,24,5,1,1,0,37,19,1023.400000000000000,6.400000000000000
,E33045539,352078.030000000030000,178879.783000000000000,211,8,24,60,72,29,5,7,6,0,0,3240.000000000000000,15.400000000000000
,E33045701,364884.982000000020000,173861.125000000000000,332,122,81,49,30,8,5,0,3,19,15,1879.900000000000100,6.300000000000000
,E33045708,365551.973000000000000,172273.899999999990000,846,369,278,72,74,5,5,10,20,6,7,6640.100000000000400,8.000000000000000
,E33045709,365522.916000000030000,171835.904000000010000,1008,324,347,177,100,18,14,6,15,2,5,7253.500000000000000,7.200000000000000
,E33047830,364661.666000000030000,173203.617999999990000,320,89,61,52,11,4,0,2,1,46,54,1055.800000000000000,4.800000000000000
,E33047831,365591.402999999990000,173088.568000000000000,382,65,23,8,5,0,1,0,0,113,167,265.899999999999980,2.600000000000000
,E33045608,360050.018999999970000,172161.247999999990000,332,47,115,61,32,18,29,17,12,1,0,4431.699999999999800,13.400000000000000
,E33045689,361079.487000000020000,183388.356000000000000,302,32,36,90,75,15,18,14,19,2,1,5722.000000000000000,19.100000000000001
,E33045609,359567.940000000000000,172522.022000000000000,281,23,57,69,65,26,17,11,13,0,0,5164.399999999999600,18.399999999999999
,E33047838,368092.704000000030000,172166.204999999990000,252,39,36,51,21,7,2,2,8,48,38,2520.099999999999900,15.199999999999999
,E33047839,367334.120999999980000,171702.744000000010000,492,117,72,67,43,13,6,10,5,76,83,3613.099999999999900,10.900000000000000
,E33047366,359094.199000000020000,175514.378000000000000,178,50,32,8,5,0,2,0,0,51,30,356.300000000000010,3.700000000000000
,E33047367,359369.242000000030000,176240.780999999990000,428,124,105,100,22,3,7,1,3,42,21,2173.699999999999800,6.000000000000000
,E33047364,356025.255000000000000,175868.921000000000000,220,30,46,32,7,2,3,3,1,77,19,996.200000000000050,8.000000000000000
,E33047365,356661.952999999980000,175787.704999999990000,461,67,122,81,19,7,1,0,3,122,39,1957.599999999999900,6.500000000000000
,E33047362,356327.319000000020000,175357.853000000000000,379,44,78,35,17,11,4,3,3,134,50,1526.700000000000000,7.800000000000000
,E33047363,355661.668999999990000,176541.554999999990000,422,78,71,80,24,9,1,1,4,115,39,2230.000000000000000,8.300000000000001
,E33047360,355346.721000000020000,175984.552000000000000,288,11,44,53,17,3,2,1,4,111,42,1319.099999999999900,9.800000000000001
,E33047361,355361.049000000000000,176115.003999999990000,1406,21,123,307,213,140,157,113,222,79,31,52453.000000000000000,40.500000000000000
,E33047576,340499.972000000010000,171973.619000000010000,220,76,21,30,15,3,3,0,1,50,21,997.700000000000050,6.700000000000000
,E33047577,340456.097000000010000,171786.704000000000000,385,133,11,72,73,19,5,0,5,48,19,3067.599999999999900,9.600000000000000
,E33047574,341532.645000000020000,172294.662000000010000,407,64,45,58,90,18,8,8,4,67,45,3401.699999999999800,11.500000000000000
,E33047575,341146.446000000000000,172639.592999999990000,314,58,48,29,33,9,1,3,2,97,34,1501.900000000000100,8.199999999999999
,E33047572,341712.920999999970000,170865.541999999990000,438,81,35,67,104,44,7,8,23,32,37,6911.199999999999800,18.699999999999999
,E33047573,340794.087999999990000,171747.383999999990000,318,76,2,33,38,7,5,3,4,107,43,2194.900000000000100,13.100000000000000
,E33047368,358727.840000000030000,175776.946000000000000,467,118,80,50,18,2,3,6,10,124,56,3077.599999999999900,10.699999999999999
,E33047570,355391.538999999990000,173151.446000000000000,294,5,62,88,20,2,0,0,3,98,16,1560.099999999999900,8.699999999999999
,E33047369,359094.599999999980000,175392.527999999990000,450,71,79,63,9,1,3,1,3,157,63,1375.700000000000000,6.000000000000000
,E33047571,350659.197999999970000,176211.763000000010000,482,41,39,85,121,33,14,12,17,61,59,6429.100000000000400,17.800000000000001
,E33047746,362186.141000000000000,181401.377000000010000,306,54,9,6,1,2,1,0,2,135,96,523.899999999999980,7.000000000000000
,E33047747,362044.134000000020000,180728.619000000010000,344,50,35,56,24,12,12,8,4,84,59,2304.400000000000100,11.500000000000000
,E33047744,362027.370999999980000,182032.522999999990000,352,69,20,40,32,3,4,3,8,89,84,2527.400000000000100,14.100000000000000
,E33047745,362031.912000000010000,181850.859000000000000,565,232,54,121,42,7,7,5,4,44,49,2911.699999999999800,6.200000000000000
,E33047742,361116.202999999980000,182083.894000000000000,278,88,24,38,19,3,0,1,0,51,54,797.899999999999980,4.600000000000000
,E33047743,359585.206000000010000,182254.071000000000000,309,36,36,35,18,2,2,6,3,78,93,1361.800000000000000,9.900000000000000
,E33047578,353814.245000000000000,170207.264000000000000,301,45,29,68,28,13,1,1,1,67,48,1443.300000000000000,7.800000000000000
,E33047740,360325.561999999980000,181848.484000000000000,338,49,16,47,20,6,6,1,0,81,112,1115.400000000000100,7.700000000000000
,E33047579,349127.978999999990000,172026.946000000000000,531,47,94,125,107,28,16,5,6,68,35,4996.899999999999600,11.699999999999999
,E33047741,360519.119000000010000,181774.994000000010000,535,92,92,132,88,22,19,10,30,21,29,7814.000000000000000,16.100000000000001
,E33047748,361333.380000000000000,182618.646000000010000,651,159,72,142,75,14,19,9,7,80,74,4642.300000000000200,9.300000000000001
,E33047749,367006.775000000020000,181070.796999999990000,306,39,15,27,6,5,2,0,0,118,94,538.700000000000050,5.700000000000000
,E33045526,353004.733000000010000,181424.782000000010000,591,5,99,126,221,64,20,28,28,0,0,10893.799999999999000,18.399999999999999
,E33045527,351888.101000000020000,178316.261999999990000,253,34,32,41,73,33,12,15,11,2,0,4472.600000000000400,17.800000000000001
,E33045524,351824.449000000020000,179076.723999999990000,537,28,89,119,174,61,20,25,21,0,0,9411.000000000000000,17.500000000000000
,E33045525,351885.445000000010000,178748.390000000010000,457,33,71,96,154,43,15,12,33,0,0,8878.700000000000700,19.399999999999999
,E33045522,351982.016999999990000,177415.760000000010000,784,84,53,153,252,120,41,29,50,1,1,18092.500000000000000,23.100000000000001
,E33045523,352254.875999999990000,179942.986000000000000,544,4,60,95,264,46,26,27,22,0,0,10606.600000000000000,19.500000000000000
,E33045520,359067.003000000030000,174526.719000000010000,514,111,159,101,38,24,14,14,5,21,27,4234.699999999999800,9.100000000000000
,E33045521,352116.754000000020000,177388.128000000000000,208,35,19,54,60,18,4,7,0,9,2,2160.500000000000000,11.000000000000000
,E33045736,361941.907000000010000,178780.795000000010000,210,24,51,45,36,15,9,16,6,3,5,3182.699999999999800,15.800000000000001
,E33045737,362028.163999999990000,179009.116000000010000,461,37,101,102,62,31,37,32,52,3,4,13551.100000000000000,29.800000000000001
,E33045734,367892.297000000020000,173082.204999999990000,407,84,124,69,62,8,2,0,1,37,20,2231.199999999999800,6.400000000000000
,E33045735,361680.950000000010000,179303.154000000010000,327,28,90,102,43,15,17,16,4,7,5,3694.199999999999800,11.699999999999999
,E33045732,366914.522999999990000,173229.307999999990000,409,50,95,116,67,23,11,12,10,15,10,4688.899999999999600,12.199999999999999
,E33045733,367271.780000000030000,172895.500000000000000,559,118,162,111,81,21,7,23,21,10,5,8041.100000000000400,14.800000000000001
,E33045528,352144.168999999990000,178677.769999999990000,386,58,63,101,124,24,8,1,7,0,0,4089.900000000000100,10.600000000000000
,E33045730,367155.924000000000000,177209.174000000000000,773,154,248,225,68,9,13,11,28,8,9,8226.500000000000000,10.900000000000000
,E33045529,351593.093999999980000,178450.867999999990000,861,111,174,189,205,81,29,33,19,4,16,11504.600000000000000,13.699999999999999
,E33045731,367009.419999999980000,173034.317000000010000,302,84,101,68,30,3,7,3,1,3,2,1871.400000000000100,6.300000000000000
,E33045738,361710.033000000000000,178946.872000000000000,473,114,199,76,35,22,6,10,11,0,0,4283.199999999999800,9.100000000000000
,E33045739,362080.979999999980000,179375.951000000000000,1778,158,380,631,255,93,91,74,85,6,5,30793.799999999999000,17.399999999999999
,E33047266,360340.385000000010000,162522.185000000000000,370,26,34,81,70,13,6,8,15,88,29,4337.300000000000200,17.100000000000001
,E33047264,362390.560999999990000,159199.242000000000000,271,26,16,26,47,10,1,0,3,84,58,1632.500000000000000,12.699999999999999
,E33047265,361285.011999999990000,167681.296999999990000,509,121,85,69,42,5,0,0,6,100,81,2493.099999999999900,7.600000000000000
,E33047262,362244.885000000010000,158073.768000000010000,279,36,23,31,43,6,6,3,6,76,49,1922.700000000000000,12.500000000000000
,E33047263,362036.322999999970000,163658.779000000010000,387,21,22,65,50,8,1,1,3,133,83,2025.700000000000000,11.800000000000001
,E33047260,373486.278999999980000,161675.984999999990000,288,23,30,23,40,6,1,1,2,85,77,1278.599999999999900,10.100000000000000
,E33047261,363248.435999999990000,159006.685999999990000,310,29,67,55,67,16,6,1,5,44,20,3081.300000000000200,12.500000000000000
,E33047476,361733.836000000010000,172572.696999999990000,535,73,185,117,40,24,9,15,15,28,29,6216.500000000000000,13.000000000000000
,E33047477,361462.264000000020000,172077.546000000000000,821,99,223,168,77,23,24,27,122,28,30,25923.099999999999000,34.000000000000000
,E33047474,361580.146000000010000,171442.831000000010000,283,96,56,25,8,3,0,1,0,50,44,650.200000000000050,3.400000000000000
,E33047475,361784.235999999980000,172023.527000000000000,388,104,103,38,16,3,4,6,1,58,55,1462.400000000000100,5.300000000000000
,E33047472,357086.836000000010000,172367.665000000010000,306,15,45,41,19,12,15,27,50,60,22,7991.600000000000400,35.700000000000003
,E33047473,357630.027000000000000,173099.079999999990000,354,47,57,45,24,7,9,3,3,93,66,1918.500000000000000,9.800000000000001
,E33047268,353876.137999999980000,158933.527999999990000,320,17,12,32,68,20,3,1,10,119,38,2720.699999999999800,16.699999999999999
,E33047470,357216.863000000010000,172634.079999999990000,345,35,30,44,10,8,0,4,4,142,68,1263.500000000000000,9.400000000000000
,E33047269,355913.099999999980000,157024.779000000010000,234,21,20,25,44,9,0,3,3,92,17,2102.500000000000000,16.800000000000001
,E33047471,356919.911000000020000,172644.234999999990000,292,43,47,20,17,4,2,2,1,82,74,882.000000000000000,6.500000000000000
,E33047646,332503.848000000000000,161826.052000000000000,616,162,159,20,44,19,13,2,8,109,80,3862.199999999999800,9.000000000000000
,E33047647,333451.037000000010000,161956.738000000010000,273,50,39,8,14,3,3,0,1,96,59,998.200000000000050,8.500000000000000
,E33047644,334256.816999999980000,162106.152000000000000,319,100,72,3,14,3,1,1,2,63,60,883.399999999999980,4.500000000000000
,E33047645,331231.250999999990000,162180.766000000000000,439,88,88,33,24,3,7,2,3,97,94,2108.500000000000000,8.500000000000000
,E33047642,333713.875999999990000,161732.606000000000000,355,86,96,11,33,25,5,3,2,49,45,2202.900000000000100,8.400000000000000
,E33047643,334217.974999999980000,161876.024999999990000,411,99,53,13,14,5,3,2,1,96,125,1128.099999999999900,5.900000000000000
,E33047478,362032.501999999980000,172870.071999999990000,344,93,84,42,6,6,6,3,3,48,53,1597.300000000000000,6.600000000000000
,E33047640,333696.411000000020000,162903.760000000010000,283,41,22,8,7,5,4,0,4,112,80,1214.300000000000000,13.300000000000001
,E33047479,362169.783000000000000,172741.739000000000000,739,116,187,116,48,30,15,19,22,92,94,6839.699999999999800,12.400000000000000
,E33047641,334863.028999999980000,162493.777999999990000,375,73,35,12,13,12,9,13,5,103,100,2457.400000000000100,14.300000000000001
,E33047648,332149.485999999980000,162071.511999999990000,496,153,131,15,27,7,5,0,6,87,65,2314.599999999999900,6.700000000000000
,E33047649,331742.728999999990000,161777.261999999990000,756,167,216,73,105,52,38,10,1,68,26,6091.399999999999600,9.199999999999999
,E33045636,350088.810999999990000,176981.448999999990000,597,5,119,99,208,103,13,14,35,0,1,10906.900000000000000,18.300000000000001
,E33045637,350891.223999999990000,176378.369000000010000,209,17,34,20,76,10,5,10,7,13,17,2771.000000000000000,15.500000000000000
,E33045634,341011.652999999990000,171213.757000000010000,212,89,3,45,33,6,2,0,0,21,13,1074.700000000000000,6.000000000000000
,E33045635,340236.973999999990000,170466.733000000010000,718,239,22,180,162,44,23,10,8,20,10,7015.300000000000200,10.199999999999999
,E33045632,340688.081000000010000,171144.959000000000000,396,110,7,114,96,26,10,6,10,13,4,4864.800000000000200,12.800000000000001
,E33045633,341641.148999999980000,171411.791000000000000,663,123,31,161,222,48,15,13,9,24,17,8154.100000000000400,13.100000000000000
,E33045630,340823.139000000020000,171162.715999999990000,218,108,3,46,23,10,7,0,0,14,7,1187.099999999999900,6.000000000000000
,E33047826,365821.023999999980000,173642.454999999990000,270,65,50,48,21,2,1,4,0,28,51,1116.000000000000000,5.800000000000000
,E33045631,340851.081000000010000,171046.970000000000000,274,145,6,51,40,12,5,3,4,3,5,2140.500000000000000,8.000000000000000
,E33047827,364484.267999999980000,172451.052000000000000,283,59,35,31,13,4,1,2,0,61,77,784.500000000000000,5.400000000000000
,E33047824,365621.052000000030000,174602.054999999990000,349,169,14,8,3,1,0,0,0,56,98,317.000000000000000,1.600000000000000
,E33047825,364719.876999999980000,173417.171999999990000,536,147,124,93,42,13,6,3,4,43,61,3023.199999999999800,7.000000000000000
,E33047822,365136.489000000000000,173949.638000000010000,380,102,86,69,21,4,4,1,1,31,61,1525.000000000000000,5.300000000000000
,E33047823,366419.003000000030000,173703.054999999990000,333,69,78,51,23,4,1,2,5,33,67,1862.800000000000000,8.000000000000000
,E33047820,364443.114000000000000,175904.663000000000000,683,186,163,143,57,19,15,11,7,36,46,4990.100000000000400,8.300000000000001
,E33047821,365844.542000000020000,174054.037000000010000,353,69,29,18,9,2,0,0,1,81,144,621.299999999999950,4.900000000000000
,E33045638,350637.916000000030000,176344.693999999990000,371,1,37,75,155,50,13,20,20,0,0,7319.500000000000000,19.699999999999999
,E33045639,349811.429999999990000,177194.833000000010000,244,1,27,35,119,38,7,15,2,0,0,4095.500000000000000,16.800000000000001
,E33047828,365424.543000000010000,173617.347000000010000,359,104,76,50,27,8,4,1,3,43,43,1934.300000000000000,7.100000000000000
,E33047829,364304.967999999990000,173285.318000000000000,528,115,129,112,38,14,11,5,4,48,52,3158.800000000000200,7.400000000000000
,E33047118,358672.674999999990000,172744.497000000000000,712,124,209,198,100,32,12,16,12,4,5,7438.800000000000200,10.600000000000000
,E33047841,363995.413999999990000,172261.565000000000000,483,143,112,51,28,6,3,1,1,59,79,1691.099999999999900,4.900000000000000
,E33047132,358712.396000000010000,173091.628000000000000,287,37,78,83,32,14,9,20,12,2,0,3919.300000000000200,13.800000000000001
,E33047502,357958.076999999990000,171227.690000000000000,351,83,104,43,24,10,1,1,2,37,46,1805.200000000000000,6.700000000000000
,E33050859,360444.750000000000000,174216.598999999990000,283,79,83,46,12,0,1,2,1,24,35,1028.400000000000100,4.600000000000000
,E33047687,363804.831999999990000,190864.231999999990000,449,139,17,36,133,18,10,7,4,59,26,3847.099999999999900,10.600000000000000
,E33045518,374343.724999999980000,164555.092000000000000,231,38,44,31,77,10,0,8,4,13,6,2937.599999999999900,13.900000000000000
,E33047077,358988.976000000020000,173614.546000000000000,137,15,47,26,12,5,1,0,2,16,13,1443.500000000000000,13.400000000000000
,E33045486,364547.734999999990000,169330.564000000010000,540,44,99,94,66,19,13,11,135,36,23,24783.099999999999000,51.500000000000000
,E33047758,364688.946000000000000,179823.130999999990000,301,42,63,40,18,4,2,2,4,88,38,1459.900000000000100,8.300000000000001
,E33047277,369725.846000000020000,157045.397000000000000,400,43,56,73,57,8,5,4,7,92,55,3038.400000000000100,12.000000000000000
,E33045688,361632.742000000030000,183376.252000000010000,186,52,19,31,19,12,8,17,28,0,0,6017.100000000000400,32.399999999999999
,E33047267,357481.118000000020000,163450.619000000010000,456,30,69,102,81,19,2,4,5,101,43,3353.300000000000200,10.699999999999999
,E33045501,374130.257999999970000,162146.155999999990000,909,152,149,166,317,47,9,10,9,34,16,9180.000000000000000,10.699999999999999
,E33045580,358665.081000000010000,172565.708000000010000,477,122,162,72,57,19,11,15,18,1,0,5413.399999999999600,11.400000000000000
,E33045716,360265.001999999980000,182763.029000000010000,255,29,29,52,60,25,23,22,15,0,0,5637.199999999999800,22.100000000000001
,E33045717,359697.359000000000000,182671.878999999990000,341,34,31,73,67,20,35,57,24,0,0,9698.899999999999600,28.399999999999999
,E33045714,360687.647999999990000,182663.160999999990000,529,80,54,154,99,36,39,41,25,1,0,10478.100000000000000,19.800000000000001
,E33045715,360276.722000000010000,182509.828000000010000,922,56,82,311,160,74,74,79,72,5,9,21214.500000000000000,23.399999999999999
,E33045712,360497.918000000010000,182623.283000000000000,340,22,26,87,80,31,33,34,27,0,0,8004.300000000000200,23.500000000000000
,E33045713,360496.206999999990000,183074.815999999990000,1924,175,202,539,448,116,109,84,251,0,0,62499.599999999999000,32.500000000000000
,E33045508,365164.977000000010000,154936.038999999990000,694,198,184,80,148,45,10,4,8,11,6,6210.699999999999800,9.199999999999999
,E33045589,358304.043999999990000,170108.215999999990000,804,203,228,182,112,33,10,9,8,12,7,6169.600000000000400,7.900000000000000
,E33045710,360012.784999999970000,182842.293999999990000,262,15,33,57,57,22,25,22,31,0,0,7885.300000000000200,30.100000000000001
,E33045509,369017.447999999970000,167887.524000000000000,224,14,31,50,56,14,5,4,1,36,13,2002.400000000000100,11.400000000000000
,E33045588,361079.041000000030000,173625.052000000000000,478,126,186,93,23,14,4,5,4,6,17,3181.099999999999900,7.000000000000000
,E33045711,360719.391000000000000,182520.339000000010000,271,49,32,63,54,15,20,23,10,5,0,4653.500000000000000,17.500000000000000
,E33045718,360029.784999999970000,182634.125999999990000,558,115,69,114,101,29,38,22,70,0,0,14417.200000000001000,25.800000000000001
,E33045719,360416.609999999990000,182797.415000000010000,1191,112,111,375,237,73,100,100,83,0,0,25578.200000000001000,21.500000000000000
,E33050866,361210.036000000020000,174506.557000000000000,301,41,39,23,12,2,1,1,0,77,105,637.299999999999950,5.400000000000000
,E33050867,360925.175999999980000,174338.687999999990000,316,58,54,18,4,0,0,1,3,72,106,1122.900000000000100,8.100000000000000
,E33050864,361345.077999999980000,174887.589000000010000,280,47,78,23,10,4,1,1,3,41,72,1351.700000000000000,8.100000000000000
,E33050865,360863.755999999990000,174734.976000000000000,417,119,79,35,17,0,3,4,4,62,94,1917.200000000000000,7.300000000000000
,E33050862,360179.326000000000000,174148.839000000010000,270,72,69,43,12,6,2,3,8,21,34,1957.700000000000000,9.100000000000000
,E33050863,360040.298000000010000,173915.932999999990000,262,20,63,57,25,13,8,16,4,25,31,2730.099999999999900,13.300000000000001
,E33050860,360776.800999999980000,173200.568000000000000,475,100,150,57,23,2,4,3,4,53,79,2029.300000000000000,5.900000000000000
,E33050861,360170.755000000000000,173503.500999999990000,712,151,244,141,26,13,12,19,7,45,54,4893.100000000000400,8.000000000000000
,E33050868,361601.222000000010000,174207.407000000010000,443,78,87,49,9,10,9,8,4,92,97,2303.099999999999900,9.100000000000000
,E33047076,362092.881999999980000,178061.076999999990000,3475,215,1337,842,399,193,170,144,135,12,28,49809.099999999999000,14.500000000000000
,E33047074,362226.963999999980000,178027.075000000010000,1204,56,424,291,134,72,45,53,74,18,37,20765.799999999999000,18.100000000000001
,E33047075,364760.365999999980000,173528.340000000000000,337,100,87,70,26,4,6,1,8,14,21,2607.199999999999800,8.600000000000000
,E33047073,362552.988000000010000,178356.864000000000000,1286,63,370,331,142,83,107,79,110,0,1,29900.900000000001000,23.300000000000001
,E33047246,367030.549000000000000,158736.081999999990000,283,49,42,26,14,3,0,0,2,82,65,984.799999999999950,7.200000000000000
,E33047247,368426.623000000020000,166980.453000000010000,235,29,21,48,21,6,2,0,6,68,34,1940.200000000000000,14.600000000000000
,E33047244,365921.652000000000000,160607.524999999990000,276,26,20,50,30,4,1,8,7,83,47,2430.800000000000200,16.600000000000001
,E33047245,368021.918000000010000,167059.092000000000000,282,55,16,26,19,4,1,1,0,94,66,686.799999999999950,5.600000000000000
,E33047242,366892.215000000030000,165966.255999999990000,429,24,51,123,70,21,7,3,8,70,52,4122.000000000000000,13.400000000000000
,E33047243,369108.826000000000000,165358.638000000010000,483,19,58,156,85,22,2,4,8,99,30,4513.500000000000000,12.800000000000001
,E33047078,358499.050999999980000,172967.253000000000000,467,87,205,100,43,13,3,4,8,3,1,3443.300000000000200,7.400000000000000
,E33047240,373735.463999999980000,164006.573999999990000,281,42,29,12,43,5,5,2,3,63,77,1555.500000000000000,11.000000000000000
,E33047079,358530.940999999990000,172902.244000000010000,214,46,76,43,27,4,4,5,9,0,0,2446.800000000000200,11.400000000000000
,E33047241,372571.163999999990000,163535.557000000000000,717,135,47,50,48,7,3,4,5,166,252,2325.000000000000000,7.800000000000000
,E33047456,357129.588999999980000,173112.314000000010000,398,122,105,52,22,7,3,0,13,51,23,3437.900000000000100,10.600000000000000
,E33047457,358877.332999999980000,172185.913999999990000,600,107,180,146,70,14,12,8,12,29,22,5356.100000000000400,9.800000000000001
,E33047454,357235.804999999990000,172976.204000000000000,302,45,80,54,26,8,5,4,24,38,18,5295.500000000000000,21.500000000000000
,E33047455,356892.102000000010000,173802.921000000000000,517,99,151,125,53,16,10,5,12,43,3,4825.300000000000200,10.199999999999999
,E33047452,357062.798000000010000,173529.576000000000000,285,46,74,55,26,11,5,1,6,41,20,2511.099999999999900,11.199999999999999
,E33047453,357104.587000000000000,172990.125999999990000,690,162,206,109,46,23,6,3,12,92,31,4782.300000000000200,8.400000000000000
,E33047248,364713.813000000020000,165821.068000000000000,253,21,25,47,40,9,1,5,1,88,16,1784.599999999999900,12.000000000000000
,E33047450,356622.110999999980000,173572.829000000000000,361,46,81,62,55,26,9,12,8,44,18,3754.800000000000200,12.600000000000000
,E33047249,366466.167000000020000,158651.155999999990000,299,42,58,47,30,6,3,1,1,68,43,1349.300000000000000,7.200000000000000
,E33047451,357094.890000000010000,174115.836000000010000,292,56,71,49,44,13,12,5,7,25,10,3238.199999999999800,12.600000000000000
,E33047395,363936.525000000020000,174539.440000000000000,469,107,87,52,23,7,6,1,15,70,101,3129.900000000000100,10.500000000000000
,E33047314,359778.293000000010000,177680.728999999990000,263,66,53,38,12,4,4,3,30,21,32,7106.100000000000400,33.799999999999997
,E33047394,363249.326999999990000,174416.334999999990000,228,42,52,34,9,5,7,2,1,21,55,1134.900000000000100,7.500000000000000
,E33047315,358575.956000000010000,177608.155999999990000,482,148,117,86,20,11,6,5,5,45,39,2824.800000000000200,7.100000000000000
,E33047393,362864.738000000010000,174685.981000000000000,411,96,111,74,27,6,5,5,4,32,51,2335.699999999999800,7.100000000000000
,E33047312,358899.401000000010000,177134.644999999990000,269,61,34,31,5,3,1,4,2,72,56,947.799999999999950,6.700000000000000
,E33047392,359040.011999999990000,175160.875999999990000,646,200,138,120,36,10,5,4,8,69,56,3230.000000000000000,6.200000000000000
,E33047313,358935.081999999990000,177766.065999999990000,5096,1155,1425,1247,684,192,117,86,99,43,48,50435.500000000000000,10.100000000000000
,E33047108,359024.134000000020000,173434.576999999990000,775,125,289,275,60,11,2,2,11,0,0,5422.600000000000400,7.000000000000000
,E33047189,373476.445000000010000,165904.413000000000000,409,69,85,36,59,14,4,1,5,100,36,3039.400000000000100,11.100000000000000
,E33047391,358916.353999999990000,174854.769000000000000,390,132,90,55,23,7,1,6,1,50,25,1705.400000000000100,5.400000000000000
,E33047310,353540.141000000000000,177068.348000000000000,357,71,32,76,28,9,7,2,4,52,76,2068.699999999999800,9.000000000000000
,E33047109,359295.967000000000000,173377.247000000000000,304,64,133,70,21,4,1,7,4,0,0,2343.199999999999800,7.700000000000000
,E33047188,372478.300999999980000,166938.299000000000000,336,40,22,9,16,3,1,2,0,131,112,560.899999999999980,6.000000000000000
,E33047390,358603.386999999990000,175055.516000000000000,399,177,59,36,11,3,1,3,5,73,31,1859.599999999999900,6.300000000000000
,E33047311,354793.403999999980000,178362.814000000010000,313,75,31,47,34,6,0,0,1,46,73,1290.800000000000000,6.700000000000000
,E33047318,360023.484999999990000,177969.861000000000000,411,78,116,57,44,12,10,1,5,37,51,2604.599999999999900,8.100000000000000
,E33047399,357990.522999999990000,174392.500999999990000,273,24,23,25,12,0,2,0,39,86,62,6652.399999999999600,53.200000000000003
,E33047398,363427.346000000020000,175368.521000000010000,512,140,141,91,38,8,4,4,4,36,46,2700.900000000000100,6.300000000000000
,E33047319,360243.321000000000000,177065.310999999990000,557,145,97,68,12,4,1,1,1,90,138,1348.200000000000000,4.100000000000000
,E33047666,332214.538999999990000,159764.791999999990000,323,59,52,27,19,6,2,1,0,87,70,891.200000000000050,5.400000000000000
,E33047667,331856.577999999980000,159459.418000000010000,436,111,86,75,36,23,16,6,5,61,17,3328.500000000000000,9.300000000000001
,E33047664,332175.534999999970000,160181.374000000010000,436,103,64,27,10,5,2,4,2,110,109,1173.000000000000000,5.400000000000000
,E33047665,331843.204000000030000,160390.206999999990000,449,177,112,47,36,20,12,0,0,27,18,2261.900000000000100,5.600000000000000
